"site","date","daily_mean_temp","daily_max_temp","daily_min_temp","daily_90th","daily_10th","daily_range_temp","daily_corrected_range_temp","gdd","cumulative_gdd"
"WB",2024-03-10,7.70014598540146,8.08,6.98,7.96,7.212,1.1,0.748,2.586,3065.0825
"WB",2024-03-11,7.72895104895105,8.06,7.44,7.98,7.5,0.62,0.48,2.74,3067.8225
"WB",2024-03-12,7.97944055944056,8.3,7.62,8.22,7.68,0.680000000000001,0.540000000000001,2.95,3070.7725
"WB",2024-03-13,8.12629370629371,8.64,7.62,8.38,7.88,1.02,0.500000000000001,3.13,3073.9025
"WB",2024-03-14,8.45132867132867,8.98,7.62,8.836,7.984,1.36,0.852,3.41,3077.3125
"WB",2024-03-15,9.01300699300699,10.5,8.46,9.4,8.52,2.04,0.880000000000001,3.96,3081.2725
"WB",2024-03-16,9.54699300699301,10.94,9.04,10.26,9.12,1.9,1.14,4.69,3085.9625
"WB",2024-03-17,10.1120567375887,13.18,9.54,10.52,9.64,3.64,0.879999999999999,5.08,3091.0425
"WB",2024-03-18,10.7074125874126,13.76,9.94,11.9,10,3.82,1.9,5.95,3096.9925
"WB",2024-03-19,10.7344680851064,11.3,10.5,11.08,10.54,0.800000000000001,0.540000000000001,5.81,3102.8025
"WB",2024-03-20,10.7237762237762,11.14,10.5,10.92,10.56,0.640000000000001,0.359999999999999,5.74,3108.5425
"WB",2024-03-21,10.8232167832168,11.5,10.44,11.236,10.52,1.06,0.716000000000001,5.878,3114.4205
"WB",2024-03-22,10.9541007194245,11.58,10.68,11.408,10.76,0.9,0.648,6.084,3120.5045
"WB",2024-03-23,11.0262937062937,12.2,10.56,11.58,10.72,1.64,0.859999999999999,6.15,3126.6545
"WB",2024-03-24,11.2083916083916,12,10.58,11.68,10.94,1.42,0.74,6.31,3132.9645
"WB",2024-03-25,11.2815384615385,11.84,10.8,11.56,11.06,1.04,0.5,6.31,3139.2745
"WB",2024-03-26,11.4088111888112,12.3,10.34,12.024,11.08,1.96,0.944000000000001,6.552,3145.8265
"WB",2024-03-27,11.4285314685315,11.92,11,11.736,11.22,0.92,0.516,6.478,3152.3045
"WB",2024-03-28,10.7615384615385,11.38,9.36,11.2,9.908,2.02,1.292,5.554,3157.8585
"WB",2024-03-29,10.6372027972028,11.38,9.52,11,9.928,1.86,1.072,5.464,3163.3225
"WB",2024-03-30,10.7755244755245,11.38,9.96,11.06,10.288,1.42,0.772000000000002,5.674,3168.9965
"WB",2024-03-31,11.1085314685315,12.38,10.62,11.432,10.744,1.76,0.687999999999999,6.088,3175.0845
"WB",2024-04-01,11.3433566433566,11.98,11,11.68,11.02,0.98,0.66,6.35,3181.4345
"WB",2024-04-02,11.634965034965,12.8,11.16,12.436,11.22,1.64,1.216,6.828,3188.2625
"WB",2024-04-03,11.8762237762238,14.58,11.28,13.236,11.38,3.3,1.856,7.308,3195.5705
"WB",2024-04-04,11.7172027972028,13.4,11,12.48,11.108,2.4,1.372,6.794,3202.3645
"WB",2024-04-05,11.8892307692308,13.46,11.06,12.9,11.288,2.4,1.612,7.094,3209.4585
"WB",2024-04-06,11.8620979020979,13.56,11.26,12.472,11.52,2.3,0.952000000000002,6.996,3216.4545
"WB",2024-04-07,11.786993006993,13.12,11.18,12.38,11.36,1.94,1.02,6.87,3223.3245
"WB",2024-04-08,11.481958041958,11.76,10.82,11.62,11.32,0.94,0.299999999999999,6.47,3229.7945
"WB",2024-04-09,11.5850704225352,12.46,11.08,12.1,11.3,1.38,0.799999999999999,6.7,3236.4945
"WB",2024-04-10,11.779020979021,12.6,10.58,12.28,11.208,2.02,1.072,6.744,3243.2385
"WB",2024-04-11,11.8254545454545,12.2,11.3,11.98,11.628,0.899999999999999,0.352,6.804,3250.0425
"WB",2024-04-12,11.9598601398601,13,11.36,12.216,11.62,1.64,0.596000000000002,6.918,3256.9605
"WB",2024-04-13,12.1696503496504,12.84,11.46,12.5,11.824,1.38,0.676,7.162,3264.1225
"WB",2024-04-14,12.1970629370629,12.54,11.96,12.36,12.08,0.579999999999998,0.279999999999999,7.22,3271.3425
"WB",2024-04-15,12.153006993007,12.5,11.94,12.32,11.98,0.56,0.34,7.15,3278.4925
"WB",2024-04-16,12.1762237762238,12.74,11.92,12.456,11.98,0.82,0.475999999999999,7.218,3285.7105
"WB",2024-04-17,12.3623776223776,13.24,11.64,12.98,11.88,1.6,1.1,7.43,3293.1405
"WB",2024-04-18,12.5732867132867,14.42,11.62,13.616,11.92,2.8,1.696,7.768,3300.9085
"WB",2024-04-19,12.9332867132867,16.66,11.36,14.592,11.752,5.3,2.84,8.172,3309.0805
"WB",2024-04-20,12.6611188811189,13.26,11.42,13.036,12.36,1.84,0.676,7.698,3316.7785
"WB",2024-04-21,12.7611188811189,14.22,11.86,13.936,12.18,2.36,1.756,8.058,3324.8365
"WB",2024-04-22,12.6324475524476,14.08,10.2,13.396,11.588,3.88,1.808,7.492,3332.3285
"WB",2024-04-23,12.9013986013986,14.44,10.6,13.984,11.904,3.84,2.08,7.944,3340.2725
"WB",2024-04-24,13.1272727272727,13.66,12.7,13.436,12.82,0.960000000000001,0.616,8.128,3348.4005
"WB",2024-04-25,12.7853146853147,13.18,12.54,13.02,12.62,0.640000000000001,0.4,7.82,3356.2205
"WB",2024-04-26,12.6184615384615,13.12,12.2,12.94,12.304,0.92,0.635999999999999,7.622,3363.8425
"WB",2024-04-27,12.4082352941176,12.66,12.14,12.58,12.2,0.52,0.380000000000001,7.39,3371.2325
"WB",2024-05-09,13.889512195122,15.06,13.26,14.698,13.3,1.8,1.398,8.999,3380.2315
"WB",2024-05-10,14.490962962963,24.48,13.32,15.54,13.46,11.16,2.08,9.5,3389.7315
"WB",2024-05-11,14.9037410071942,19.86,13.94,15.68,14.096,5.92,1.584,9.888,3399.6195
"WB",2024-05-12,15.2001398601399,16.94,14.26,16.1,14.412,2.68,1.688,10.256,3409.8755
"WB",2024-05-13,15.3672727272727,16.9,14.64,16.176,14.76,2.26,1.416,10.468,3420.3435
"WB",2024-05-14,15.4162237762238,16.32,14.82,15.944,14.924,1.5,1.02,10.434,3430.7775
"WB",2024-05-15,15.4490909090909,16.06,15,15.84,15.16,1.06,0.68,10.5,3441.2775
"WB",2024-05-16,15.4016783216783,16.14,14.84,15.98,14.944,1.3,1.036,10.462,3451.7395
"WB",2024-05-17,14.9913286713287,15.86,14.28,15.54,14.58,1.58,0.959999999999999,10.06,3461.7995
"WB",2024-05-18,14.9335664335664,16.18,13.78,15.776,14.5,2.4,1.276,10.138,3471.9375
"WB",2024-05-19,14.9997202797203,16.34,14.26,15.84,14.424,2.08,1.416,10.132,3482.0695
"WB",2024-05-20,14.9786013986014,16.34,13.74,15.896,14.26,2.6,1.636,10.078,3492.1475
"WB",2024-05-21,14.7039160839161,15.22,13.94,14.98,14.48,1.28,0.5,9.73,3501.8775
"WB",2024-05-22,14.1965034965035,15.44,12.9,15.016,13.548,2.54,1.468,9.282,3511.1595
"WB",2024-05-23,14.4318881118881,15.52,13.82,15.18,13.92,1.7,1.26,9.55,3520.7095
"WB",2024-05-24,14.3055944055944,14.86,13.84,14.72,13.944,1.02,0.776000000000002,9.332,3530.0415
"WB",2024-05-25,14.0197202797203,14.52,13.26,14.4,13.64,1.26,0.76,9.02,3539.0615
"WB",2024-05-26,13.9502097902098,14.42,13.58,14.2,13.644,0.84,0.555999999999997,8.922,3547.9835
"WB",2024-05-27,14.1345454545455,15.14,13.56,14.696,13.644,1.58,1.052,9.17,3557.1535
"WB",2024-05-28,14.3393006993007,15.22,13.86,14.856,13.96,1.36,0.895999999999999,9.408,3566.5615
"WB",2024-05-29,14.6983216783217,16.14,14.14,15.552,14.16,2,1.392,9.856,3576.4175
"WB",2024-05-30,14.9327272727273,15.74,14.44,15.556,14.5,1.3,1.056,10.028,3586.4455
"WB",2024-05-31,15.2696503496503,16.28,14.26,15.916,14.78,2.02,1.136,10.348,3596.7935
"WB",2024-06-01,15.4977622377622,16.2,14.66,15.96,15.224,1.54,0.736000000000001,10.592,3607.3855
"WB",2024-06-02,15.2134265734266,15.6,14.4,15.44,14.752,1.2,0.688000000000001,10.096,3617.4815
"WB",2024-06-03,14.7316083916084,15.24,14.14,15.06,14.5,1.1,0.56,9.78,3627.2615
"WB",2024-06-04,14.3183216783217,14.98,13.58,14.64,13.984,1.4,0.656000000000001,9.312,3636.5735
"WB",2024-06-05,14.5251748251748,15.96,13.2,15.28,14.02,2.76,1.26,9.65,3646.2235
"WB",2024-06-06,14.9653521126761,16.16,13.22,15.838,14.306,2.94,1.532,10.072,3656.2955
"WB",2024-06-07,15.6636496350365,20.34,14.2,16.416,14.82,6.14,1.596,10.618,3666.9135
"WB",2024-06-08,16.2161764705882,24.04,15.36,16.9,15.47,8.68,1.43,11.185,3678.0985
"WB",2024-06-09,16.1496503496504,16.82,15.56,16.56,15.728,1.26,0.831999999999997,11.144,3689.2425
"WB",2024-06-10,16.2639160839161,17.3,15.56,16.94,15.68,1.74,1.26,11.31,3700.5525
"WB",2024-06-11,16.206993006993,17.08,15.7,16.716,15.86,1.38,0.856000000000002,11.288,3711.8405
"WB",2024-06-12,16.0467132867133,16.74,15.48,16.52,15.68,1.26,0.84,11.1,3722.9405
"WB",2024-06-13,15.9458741258741,16.42,15.28,16.256,15.64,1.14,0.616,10.948,3733.8885
"WB",2024-06-14,15.8441958041958,16.14,15.34,16.02,15.464,0.800000000000001,0.555999999999999,10.742,3744.6305
"WB",2024-06-15,15.6239160839161,16.74,14.94,16.396,15.02,1.8,1.376,10.708,3755.3385
"WB",2024-06-16,15.646013986014,16.86,15.08,16.572,15.204,1.78,1.368,10.888,3766.2265
"WB",2024-06-17,15.6962237762238,16.72,14.88,16.176,15.168,1.84,1.008,10.672,3776.8985
"WB",2024-06-18,16.0569230769231,17.4,15.16,16.8,15.544,2.24,1.256,11.172,3788.0705
"WB",2024-06-19,16.2890909090909,17.82,14.76,17.212,15.348,3.06,1.864,11.28,3799.3505
"WB",2024-06-20,16.7476923076923,18.56,15.36,17.716,16.1,3.2,1.616,11.908,3811.2585
"WB",2024-06-21,16.9015384615385,17.92,15.72,17.48,16.3,2.2,1.18,11.89,3823.1485
"WB",2024-06-22,16.9229370629371,18.02,16.04,17.52,16.224,1.98,1.296,11.872,3835.0205
"WB",2024-06-23,16.9659420289855,18.24,15.72,18.026,15.956,2.52,2.07,11.991,3847.0115
"WB",2024-06-24,17.0595744680851,18.44,15.78,17.96,16.04,2.66,1.92,12,3859.0115
"WB",2024-06-25,17.4383216783217,20.28,16.26,18.348,16.412,4.02,1.936,12.38,3871.3915
"WB",2024-06-26,17.3552447552448,18.12,16.64,17.936,16.724,1.48,1.212,12.33,3883.7215
"WB",2024-06-27,17.3665734265734,19.84,16.42,18.608,16.624,3.42,1.984,12.616,3896.3375
"WB",2024-06-28,17.5461538461538,19,16.74,18.616,16.9,2.26,1.716,12.758,3909.0955
"WB",2024-06-29,17.5267132867133,18.54,16.84,18.08,17.02,1.7,1.06,12.55,3921.6455
"WB",2024-06-30,17.8046153846154,18.98,17.24,18.652,17.32,1.74,1.332,12.986,3934.6315
"WB",2024-07-01,18.1832167832168,19.28,17.48,18.96,17.64,1.8,1.32,13.3,3947.9315
"WB",2024-07-02,18.0365034965035,18.82,17.28,18.556,17.54,1.54,1.016,13.048,3960.9795
"WB",2024-07-03,17.9162237762238,19.08,16.84,18.772,17.304,2.24,1.468,13.038,3974.0175
"WB",2024-07-04,18.0477697841727,19.42,13.24,19.208,17.296,6.18,1.912,13.252,3987.2695
"WB",2024-07-05,18.542676056338,19.86,15.92,19.676,17.56,3.94,2.116,13.618,4000.8875
"WB",2024-07-06,19.148951048951,21.34,17.68,20.216,18.044,3.66,2.172,14.13,4015.0175
"WB",2024-07-07,19.5511267605634,23.12,17.78,20.818,18.126,5.34,2.692,14.472,4029.4895
"WB",2024-07-08,19.7558041958042,22.12,18.14,20.956,18.448,3.98,2.508,14.702,4044.1915
"WB",2024-07-09,19.8488111888112,21.42,18.4,20.996,18.716,3.02,2.28,14.856,4059.0475
"WB",2024-07-10,19.9766433566434,21.36,19,20.676,19.232,2.36,1.444,14.954,4074.0015
"WB",2024-07-11,19.599020979021,20.64,18.24,20.24,18.836,2.4,1.404,14.538,4088.5395
"WB",2024-07-12,19.4531468531469,20.1,18.8,19.88,19,1.3,0.879999999999999,14.44,4102.9795
"WB",2024-07-13,19.307972027972,20.46,18.5,20.076,18.748,1.96,1.328,14.412,4117.3915
"WB",2024-07-14,19.16,19.66,18.18,19.616,18.464,1.48,1.152,14.04,4131.4315
"WB",2024-07-15,18.9503496503497,20.1,18.06,19.66,18.42,2.04,1.24,14.04,4145.4715
"WB",2024-07-16,18.9232167832168,20.42,17.98,19.956,18.188,2.44,1.768,14.072,4159.5435
"WB",2024-07-17,18.7952447552448,19.6,17.72,19.276,18.276,1.88,1,13.776,4173.3195
"WB",2024-07-18,18.5395804195804,19.72,17.42,19.208,17.94,2.3,1.268,13.574,4186.8935
"WB",2024-07-19,18.8111888111888,20.2,17.68,19.62,18.024,2.52,1.596,13.822,4200.7155
"WB",2024-07-20,19.1385915492958,20.36,17.12,20.04,18.146,3.24,1.894,14.093,4214.8085
"WB",2024-07-21,18.9031654676259,19.74,14.28,19.6,18.456,5.46,1.144,14.028,4228.8365
"WB",2024-07-22,18.8733333333333,20.04,16.62,19.72,18.14,3.42,1.58,13.93,4242.7665
"WB",2024-07-23,18.8592805755396,20.82,16.46,19.74,18,4.36,1.74,13.87,4256.6365
"WB",2024-07-24,18.7872727272727,20.06,17.82,19.368,18.16,2.24,1.208,13.764,4270.4005
"WB",2024-07-25,18.7523076923077,19.88,17.74,19.364,18.02,2.14,1.344,13.692,4284.0925
"WB",2024-07-26,18.5179020979021,19.28,17.68,19.096,17.96,1.6,1.136,13.528,4297.6205
"WB",2024-07-27,18.6131468531469,19.38,17.68,19.216,18.044,1.7,1.172,13.63,4311.2505
"WB",2024-07-28,18.6218181818182,19.14,17.6,19.06,17.864,1.54,1.196,13.462,4324.7125
"WB",2024-07-29,18.3525874125874,18.92,17.2,18.72,17.5,1.72,1.22,13.11,4337.8225
"WB",2024-07-30,17.9952447552448,18.76,17.18,18.456,17.44,1.58,1.016,12.948,4350.7705
"WB",2024-07-31,18.22,19.28,17.46,18.852,17.72,1.82,1.132,13.286,4364.0565
"WB",2024-08-01,18.7246153846154,20,17.48,19.716,17.844,2.52,1.872,13.78,4377.8365
"WB",2024-08-02,19.1191608391608,20.14,18.28,19.696,18.44,1.86,1.256,14.068,4391.9045
"WB",2024-08-03,19.0462937062937,19.86,18.26,19.636,18.444,1.6,1.192,14.04,4405.9445
"WB",2024-08-04,19.1864335664336,20.16,18.34,19.976,18.464,1.82,1.512,14.22,4420.1645
"WB",2024-08-05,19.3124475524476,20.12,18.5,19.916,18.76,1.62,1.156,14.338,4434.5025
"WB",2024-08-06,19.2500699300699,20.08,18.38,19.836,18.684,1.7,1.152,14.26,4448.7625
"WB",2024-08-07,19.2552447552448,20.44,18.32,19.896,18.596,2.12,1.3,14.246,4463.0085
"WB",2024-08-08,19.3076923076923,20.2,18.16,19.836,18.556,2.04,1.28,14.196,4477.2045
"WB",2024-08-09,19.4612587412587,19.76,19.04,19.72,19.2,0.720000000000002,0.52,14.46,4491.6645
"WB",2024-08-10,19.4358041958042,19.84,19.1,19.656,19.204,0.739999999999998,0.452000000000002,14.43,4506.0945
"WB",2024-08-11,19.4542657342657,19.86,18.94,19.736,19.24,0.919999999999998,0.496000000000002,14.488,4520.5825
"WB",2024-08-12,19.498041958042,19.92,18.8,19.74,19.064,1.12,0.676000000000002,14.402,4534.9845
"WB",2024-08-13,19.2786013986014,19.62,18.68,19.556,18.844,0.940000000000001,0.712,14.2,4549.1845
"WB",2024-08-14,19.2797202797203,20.04,18.68,19.872,18.844,1.36,1.028,14.358,4563.5425
"WB",2024-08-15,19.3953846153846,19.96,18.86,19.776,18.964,1.1,0.812000000000001,14.37,4577.9125
"WB",2024-08-16,19.426013986014,20.26,18.42,20.068,18.88,1.84,1.188,14.474,4592.3865
"WB",2024-08-17,19.2548251748252,20.12,17.84,19.96,18.764,2.28,1.196,14.362,4606.7485
"WB",2024-08-18,19.1488111888112,20.16,17.46,19.78,18.5,2.7,1.28,14.14,4620.8885
"WB",2024-08-19,18.7082517482517,19.3,17.22,19.176,18.108,2.08,1.068,13.642,4634.5305
"WB",2024-08-20,18.3598550724638,18.94,17.38,18.8,17.9,1.56,0.900000000000002,13.35,4647.8805
"WB",2024-08-21,18.1644755244755,18.72,17.72,18.56,17.76,1,0.799999999999997,13.16,4661.0405
"WB",2024-08-22,17.899020979021,18.56,17.46,18.276,17.544,1.1,0.731999999999999,12.91,4673.9505
"WB",2024-08-23,17.7702097902098,18.38,17.26,18.208,17.42,1.12,0.787999999999997,12.814,4686.7645
"WB",2024-08-24,17.6938461538462,18.28,17.38,17.92,17.44,0.900000000000002,0.48,12.68,4699.4445
"WB",2024-08-25,17.8197202797203,18.48,17.52,18,17.6,0.960000000000001,0.399999999999999,12.8,4712.2445
"WB",2024-08-26,18.168951048951,18.54,17.86,18.4,17.96,0.68,0.439999999999998,13.18,4725.4245
"WB",2024-08-27,18.3979020979021,18.78,18.1,18.656,18.2,0.68,0.456,13.428,4738.8525
"WB",2024-08-28,18.3728671328671,19.08,17.3,18.796,17.904,1.78,0.891999999999999,13.35,4752.2025
"WB",2024-08-29,18.3124475524476,19.44,15.74,19.22,17.432,3.7,1.788,13.326,4765.5285
"WB",2024-08-30,18.8376223776224,19.94,17.54,19.56,18.024,2.4,1.536,13.792,4779.3205
"WB",2024-08-31,19.0338461538462,20,17.54,19.616,18.68,2.46,0.936,14.148,4793.4685
"WB",2024-09-01,18.9836363636364,19.62,18.42,19.34,18.564,1.2,0.776,13.952,4807.4205
"WB",2024-09-02,18.8667132867133,19.7,18,19.56,18.344,1.7,1.216,13.952,4821.3725
"WB",2024-09-03,18.8121678321678,19.48,18.14,19.332,18.28,1.34,1.052,13.806,4835.1785
"WB",2024-09-04,18.9232167832168,20.68,16.98,19.992,17.992,3.7,2,13.992,4849.1705
"WB",2024-09-05,19.4040559440559,20.6,18.66,20.112,18.784,1.94,1.328,14.448,4863.6185
"WB",2024-09-06,19.6081118881119,20.42,18.92,20.112,19.18,1.5,0.932000000000002,14.646,4878.2645
"WB",2024-09-07,19.6353846153846,20.3,19.12,20,19.22,1.18,0.780000000000001,14.61,4892.8745
"WB",2024-09-08,19.6041958041958,20.1,18.92,19.92,19.184,1.18,0.736000000000001,14.552,4907.4265
"WB",2024-09-09,19.4967832167832,19.98,18.92,19.78,19.08,1.06,0.700000000000003,14.43,4921.8565
"WB",2024-09-10,19.2604195804196,19.72,18.62,19.596,18.92,1.1,0.675999999999998,14.258,4936.1145
"WB",2024-09-11,18.9004195804196,19.3,18.34,19.2,18.54,0.960000000000001,0.66,13.87,4949.9845
"WB",2024-09-12,18.8917482517483,19.24,18.52,19.136,18.64,0.719999999999999,0.495999999999999,13.888,4963.8725
"WB",2024-09-13,18.8318881118881,19.52,17.96,19.36,18.4,1.56,0.960000000000001,13.88,4977.7525
"WB",2024-09-14,18.8237762237762,19.4,18.34,19.124,18.564,1.06,0.560000000000002,13.844,4991.5965
"WB",2024-09-15,18.5194405594406,19.46,17.2,19.156,17.872,2.26,1.284,13.514,5005.1105
"WB",2024-09-16,18.3518881118881,19.66,16.74,19.152,17.32,2.92,1.832,13.236,5018.3465
"WB",2024-09-17,18.1167832167832,18.62,16.5,18.476,17.744,2.12,0.731999999999999,13.11,5031.4565
"WB",2024-09-18,18.0274125874126,19.12,17.06,18.54,17.6,2.06,0.939999999999998,13.07,5044.5265
"WB",2024-09-19,17.820979020979,18.56,17,18.296,17.34,1.56,0.956,12.818,5057.3445
"WB",2024-09-20,17.5174825174825,18.3,16.5,18.112,16.944,1.8,1.168,12.528,5069.8725
"WB",2024-09-21,17.2897902097902,18.02,15.86,17.82,16.608,2.16,1.212,12.214,5082.0865
"WB",2024-09-22,17.3344055944056,18.04,16.46,17.7,16.8,1.58,0.899999999999999,12.25,5094.3365
"WB",2024-09-23,17.5114685314685,17.96,16.7,17.78,17.104,1.26,0.675999999999998,12.442,5106.7785
"WB",2024-09-24,17.5499300699301,18.22,16.8,17.916,17.06,1.42,0.856000000000002,12.488,5119.2665
"WB",2024-09-25,17.4434965034965,18.1,16.52,17.94,16.744,1.58,1.196,12.342,5131.6085
"WB",2024-09-26,17.1579020979021,17.92,16.4,17.676,16.512,1.52,1.164,12.094,5143.7025
"WB",2024-09-27,16.7076923076923,17.58,16.18,17.42,16.28,1.4,1.14,11.85,5155.5525
"WB",2024-09-28,16.1892307692308,16.74,13.98,16.64,15.684,2.76,0.956000000000001,11.162,5166.7145
"WB",2024-09-29,16.0216783216783,17.1,13.98,16.688,15.264,3.12,1.424,10.976,5177.6905
"WB",2024-09-30,15.9220979020979,17.08,13.36,16.86,14.704,3.72,2.156,10.782,5188.4725
"WB",2024-10-01,15.8534265734266,16.62,14.16,16.36,15.196,2.46,1.164,10.778,5199.2505
"WB",2024-10-02,15.7255944055944,16.7,14.5,16.232,15.14,2.2,1.092,10.686,5209.9365
"WB",2024-10-03,15.4953846153846,16.52,13.6,16.116,14.696,2.92,1.42,10.406,5220.3425
"WB",2024-10-04,15.4037762237762,15.86,14.78,15.756,15.084,1.08,0.672000000000001,10.42,5230.7625
"WB",2024-10-05,15.3223776223776,16.36,14.72,15.692,14.9,1.64,0.792,10.296,5241.0585
"WB",2024-10-06,15.2963636363636,15.94,14.64,15.696,14.82,1.3,0.875999999999999,10.258,5251.3165
"WB",2024-10-07,15.3688111888112,15.96,14.8,15.716,14.944,1.16,0.772000000000002,10.33,5261.6465
"WB",2024-10-08,15.3891428571429,15.82,14.98,15.68,15.12,0.84,0.56,10.4,5272.0465
"WB",2024-10-09,15.3502097902098,15.64,15.14,15.516,15.2,0.5,0.316000000000001,10.358,5282.4045
"WB",2024-10-10,15.3206993006993,15.62,14.8,15.54,14.98,0.819999999999999,0.559999999999999,10.26,5292.6645
"WB",2024-10-11,15.201958041958,15.48,14.3,15.416,15.024,1.18,0.391999999999999,10.22,5302.8845
"WB",2024-10-12,15.2716083916084,15.82,14.6,15.64,15.02,1.22,0.620000000000001,10.33,5313.2145
"WB",2024-10-13,15.4651748251748,16.3,15.08,15.832,15.2,1.22,0.632000000000001,10.516,5323.7305
"WB",2024-10-14,15.3500699300699,15.74,14.82,15.66,15.024,0.92,0.635999999999999,10.342,5334.0725
"WB",2024-10-15,15.2125874125874,15.74,14.78,15.636,14.86,0.960000000000001,0.776000000000002,10.248,5344.3205
"WB",2024-10-16,15.0735664335664,15.96,14.5,15.74,14.74,1.46,1,10.24,5354.5605
"WB",2024-10-17,14.5357142857143,15.16,13.12,14.962,13.938,2.04,1.024,9.45,5364.0105
"WB",2024-10-18,14.0205594405594,14.82,12.88,14.508,13.444,1.94,1.064,8.976,5372.9865
"WB",2024-10-19,14.0068531468531,14.44,13.64,14.3,13.82,0.799999999999999,0.48,9.06,5382.0465
"WB",2024-10-20,13.9411188811189,14.26,12.92,14.18,13.62,1.34,0.56,8.9,5390.9465
"WB",2024-10-21,13.7061538461538,14.18,13.32,13.916,13.6,0.859999999999999,0.316000000000001,8.758,5399.7045
"WB",2024-10-22,13.5467132867133,13.88,12.9,13.72,13.268,0.98,0.452,8.494,5408.1985
"WB",2024-10-23,13.3804195804196,13.64,11.96,13.6,13.26,1.68,0.34,8.43,5416.6285
"WB",2024-10-24,13.3509090909091,13.54,12.64,13.5,13.204,0.899999999999999,0.296000000000001,8.352,5424.9805
"WB",2024-10-25,12.9237762237762,13.12,12.2,13.06,12.708,0.92,0.352,7.884,5432.8645
"WB",2024-10-26,13.0212587412587,13.5,12.58,13.336,12.68,0.92,0.656000000000001,8.008,5440.8725
"WB",2024-10-27,13.0851470588235,13.36,12.92,13.18,12.98,0.44,0.199999999999999,8.08,5448.9525
"WB",2024-10-28,12.9188811188811,13.36,12.64,13.18,12.76,0.719999999999999,0.42,7.97,5456.9225
"WB",2024-10-29,12.7668571428571,13.42,11.68,13.16,12.4,1.74,0.76,7.78,5464.7025
"WB",2024-10-30,12.2699300699301,12.74,11.64,12.656,11.92,1.1,0.736000000000001,7.288,5471.9905
"WB",2024-10-31,11.8302097902098,12.22,10.9,12.14,11.408,1.32,0.731999999999999,6.774,5478.7645
"WB",2024-11-01,11.8642253521127,12.14,11.58,12.08,11.68,0.56,0.4,6.88,5485.6445
"WB",2024-11-02,11.7559154929577,11.84,11.6,11.82,11.662,0.24,0.157999999999999,6.741,5492.3855
"WB",2024-11-03,11.6572027972028,12,11.14,11.896,11.46,0.859999999999999,0.436,6.678,5499.0635
"WB",2024-11-04,11.523661971831,11.72,10.7,11.68,11.306,1.02,0.373999999999999,6.493,5505.5565
"WB",2024-11-05,11.394962962963,11.54,10.76,11.52,11.188,0.779999999999999,0.332000000000001,6.354,5511.9105
"WB",2024-11-06,11.2693706293706,11.78,10.48,11.48,10.96,1.3,0.52,6.22,5518.1305
"WB",2024-11-07,11.2006993006993,11.46,10.32,11.38,10.944,1.14,0.436000000000002,6.162,5524.2925
"WB",2024-11-08,11.2902097902098,11.44,11.14,11.4,11.18,0.299999999999999,0.220000000000001,6.29,5530.5825
"WB",2024-11-09,11.3002836879433,11.36,11.24,11.32,11.28,0.119999999999999,0.0400000000000009,6.3,5536.8825
"WB",2024-11-10,11.223309352518,11.32,11.12,11.26,11.18,0.200000000000001,0.0800000000000001,6.22,5543.1025
"WB",2024-11-11,11.2966433566434,11.56,11.2,11.496,11.22,0.360000000000001,0.276,6.358,5549.4605
"WB",2024-11-12,11.1934265734266,11.4,10.96,11.32,11.084,0.44,0.236000000000001,6.202,5555.6625
"WB",2024-11-13,11.1986013986014,11.44,10.92,11.34,10.984,0.52,0.356,6.162,5561.8245
"WB",2024-11-14,11.152027972028,11.28,10.96,11.24,11.04,0.319999999999999,0.200000000000001,6.14,5567.9645
"WB",2024-11-15,10.686618705036,11.08,5.82,11.04,10.54,5.26,0.5,5.79,5573.7545
"WB",2024-11-16,10.2416783216783,10.74,9.32,10.72,9.584,1.42,1.136,5.152,5578.9065
"WB",2024-11-17,10.2388811188811,10.58,9.4,10.52,9.9,1.18,0.619999999999999,5.21,5584.1165
"WB",2024-11-18,9.79538461538461,10.2,8.66,10.12,9.084,1.54,1.036,4.602,5588.7185
"WB",2024-11-19,8.76293706293706,9.68,6.8,9.492,7.324,2.88,2.168,3.408,5592.1265
"WB",2024-11-20,8.56181818181818,9.42,7.66,9.16,8.08,1.76,1.08,3.62,5595.7465
"WB",2024-11-21,8.59888111888112,8.96,8.04,8.9,8.248,0.920000000000002,0.651999999999999,3.574,5599.3205
"WB",2024-11-22,8.69832167832168,9.1,8.26,9.056,8.3,0.84,0.756,3.678,5602.9985
"WB",2024-11-23,8.94265734265734,9.16,8.68,9.1,8.78,0.48,0.32,3.94,5606.9385
"WB",2024-11-24,8.73412587412587,9.08,8.36,8.936,8.46,0.720000000000001,0.475999999999999,3.698,5610.6365
"WB",2024-11-25,8.88979020979021,9.2,8.44,9.12,8.54,0.76,0.58,3.83,5614.4665
"WB",2024-11-26,8.85678321678322,9.1,8.54,8.98,8.7,0.56,0.280000000000001,3.84,5618.3065
"WB",2024-11-27,8.8765034965035,9.26,8.58,9.136,8.7,0.68,0.436000000000002,3.918,5622.2245
"WB",2024-11-28,8.50307692307692,8.92,7.56,8.78,8.048,1.36,0.732000000000001,3.414,5625.6385
